# Upstream Sketcher commits since merge base a662fbb2ff, upstream/main bd6be559e8 (2026-09-12).
# kind: subject-regex guess (fix/feature/refactor/noise/?). fwd/rev: git apply --check against SketcherPort at creation.
# status: have(rev)=reverse-applies, have(sync)=predates the per-file baseline of ca04ac80a1, partial(sync), open. n/a(uncompiled)=touches only sources the fork does not compile.
# decision: filled in as picks land -- taken <fork hash> | adapted <fork hash> | have | n/a | superseded | declined <why> | deferred
hash	date	author	kind	fwd	rev	status	lines	decision	subject	files
f7f3c18e52	2025-09-14	Roy-043	?	0	0	open	12		Sketcher: QMessageBox titles to Title Case (#23925)	Gui/Command.cpp Gui/CommandSketcherTools.cpp Gui/TaskSketcherValidation.cpp
010e7fc45f	2025-09-15	Roy-043	?	0	0	open	5		"Sketcher: Change ""By control points"" and ""By knots"" texts (#23943)"	Gui/DrawSketchHandlerBSpline.h
9c4bafc28f	2025-09-15	Roy-043	feature	0	0	open	4		Sketcher: Add 'Toggle' to 'Construction Geometry' menu texts (#23944)	Gui/CommandAlterGeometry.cpp Gui/TaskSketcherElements.cpp
4bb387dd0b	2025-09-16	Roy-043	?	0	0	open	30		Sketcher: titles of parameter sections to Title Case (#23936)	Gui/DrawSketchHandlerArc.h Gui/DrawSketchHandlerArcSlot.h Gui/DrawSketchHandlerBSpline.h Gui/DrawSketchHandlerCircle.h Gui/DrawSketchHandlerEllipse.h Gui/DrawSketchHandlerFillet.h Gui/DrawSketchHandlerLine.h Gui/DrawSketchHandlerOffset.h Gui/DrawSketchHandlerPolygon.h Gui/DrawSketchHandlerRectangle.
bac49e4659	2025-09-16	Roy-043	?	0	0	open	52		Sketcher: context menu of Elements section in task panel to Title Case	Gui/TaskSketcherElements.cpp
1c591cd43a	2025-09-17	Roy-043	fix	0	0	open	14		Sketcher: fix some prefs texts (#23992)	Gui/SketcherSettingsAppearance.ui Gui/SketcherSettingsDisplay.ui
fa2e5cd5fe	2025-09-17	theo-vt	refactor	0	0	open	4		Sketcher: Use the right delete flag for delConstraints	App/SketchObject.cpp
750c2a0c4d	2025-09-19	PaddleStroke	fix	1	0	open	55		Sketcher: Offset: fix bad arcs (#24053)	Gui/DrawSketchHandlerOffset.h
7640a03cc8	2025-09-21	Furgo	feature	0	0	open	2		Sketcher: improve Make Internals property tooltip (#23636)	App/SketchObject.cpp
3872d0682d	2025-09-22	PaddleStroke	?	0	0	open	7		Sketcher: Improve circle constraint position (#23569)	Gui/DrawSketchController.h Gui/DrawSketchHandlerCircle.h
46ec53f4da	2025-09-22	matthiasdanner	fix	0	0	open	197	partial 88c9baa853: App/SketchObject.cpp App/SketchObject.h App/SketchObjectPyImp.cpp Gui/EditModeConstraintCoinManager.cpp Gui/TaskSketcherConstraints.cpp Gui/TaskSketcherConstraints.h	"Fix ""Show only Visible Constraints"" option (#23187)"	App/Constraint.cpp App/Constraint.h App/SketchObject.cpp App/SketchObject.h App/SketchObject.pyi App/SketchObjectPyImp.cpp Gui/EditModeConstraintCoinManager.cpp Gui/TaskSketcherConstraints.cpp Gui/TaskSketcherConstraints.h
ef670e7880	2025-09-16	Markus Reitbock	refactor	0	0	open	280	partial 88c9baa853: App/AppSketcher.cpp App/AppSketcherPy.cpp App/ExternalGeometryExtension.cpp App/ExternalGeometryExtensionPyImp.cpp App/ExternalGeometryFacade.cpp App/ExternalGeometryFacadePyImp.cpp App/GeoList.cpp App/Geomet	Sketcher: use CMake to generate precompiled headers on all platforms	App/AppSketcher.cpp App/AppSketcherPy.cpp App/CMakeLists.txt App/Constraint.cpp App/ConstraintPyImp.cpp App/ExternalGeometryExtension.cpp App/ExternalGeometryExtensionPyImp.cpp App/ExternalGeometryFacade.cpp App/ExternalGeometryFacadePyImp.cpp App/GeoEnum.cpp App/GeoEnum.h App/GeoList.cpp App/Geomet
c3805ecf4a	2025-09-21	Markus Reitbock	fix	0	0	open	10	taken 708be44c03	fix duplicate include guards in precompiled headers	App/PreCompiled.h Gui/PreCompiled.h
5961651547	2025-09-23	matthiasdanner	?	0	0	open	3		Sketcher: Display non-empty Sketch when having external geometry (#23660)	Gui/ViewProviderSketch.cpp
c6c084f22c	2025-09-23	theo-vt	fix	0	0	open	5	have: both hunks arrived with the trim/split take d8d462426e	Sketcher: fix split breaking sketch (#23711)	App/SketchObject.cpp
155edc0f53	2025-09-24	PaddleStroke	fix	0	0	open	203		Sketcher: Fix is active. (#24124)	Gui/CommandSketcherBSpline.cpp Gui/CommandSketcherOverlay.cpp Gui/CommandSketcherTools.cpp Gui/Utils.cpp Gui/Utils.h
2aa8f133f3	2025-09-24	PaddleStroke	fix	0	0	open	4		Sketcher: Fix crash on constraint selection	Gui/CommandSketcherBSpline.cpp
2ce0323b8f	2025-08-23	Markus Reitbock	feature	0	0	open	2		cleanup remaining implementations of precompiled headers	Gui/SketcherTransformationExpressionHelper.cpp
af4ed78c01	2025-09-26	PaddleStroke	fix	0	0	open	191		Sketcher: Slot tool: fix redundant horizontal (#24248)	Gui/DrawSketchHandlerSlot.h Gui/Utils.cpp
91017606aa	2025-09-26	PaddleStroke	fix	1	0	open	30	taken 88c9baa853	Sketcher: Fix crash on Sketcher.Constraint (#24269)	App/ConstraintPyImp.cpp
a41159a043	2025-09-21	theo-vt	feature	0	0	open	7		Sketcher.Scale: Add case for distance of a single curve	Gui/DrawSketchHandlerScale.h Gui/EditDatumDialog.cpp
75c8749189	2025-09-28	Chris Hennes	noise	0	0	open	10		GUI: Fix some translatable text (#24289)	Gui/CommandConstraints.cpp Gui/CommandCreateGeo.cpp Gui/CommandSketcherTools.cpp
9be5c97fcf	2025-09-28	tetektoza	?	0	0	open	142		Sketcher: Unset labels that are invalid only after user finished editing	Gui/DrawSketchController.h Gui/DrawSketchHandlerArc.h Gui/DrawSketchHandlerArcSlot.h Gui/DrawSketchHandlerBSpline.h Gui/DrawSketchHandlerCircle.h Gui/DrawSketchHandlerEllipse.h Gui/DrawSketchHandlerLine.h Gui/DrawSketchHandlerOffset.h Gui/DrawSketchHandlerPolygon.h Gui/DrawSketchHandlerRectangle.h G
dc2aec50d4	2025-09-28	Kacper Donat	?	0	0	open	2		Sketcher: Do not force visibility of planes on edit	Gui/ViewProviderSketch.cpp
f2af5b7e7f	2025-09-29	tetektoza	?	0	0	open	43		Sketcher: Remove isSet checks that were replaced by hasFinishedEditing	Gui/DrawSketchHandlerArc.h Gui/DrawSketchHandlerBSpline.h Gui/DrawSketchHandlerCircle.h Gui/DrawSketchHandlerEllipse.h Gui/DrawSketchHandlerLine.h Gui/DrawSketchHandlerRectangle.h
582eae5ba3	2025-09-07	George Peden	feature	0	0	open	4		Add missing hints for ConstrainRadiam tool	Gui/CommandConstraints.cpp
871ee4ca32	2025-09-07	George Peden	feature	0	0	open	32		Add context-aware hints for ConstrainAngle tool	Gui/CommandConstraints.cpp
17533deb50	2025-09-07	George Peden	feature	0	0	open	66		Add context-aware hints for remaining constraint tools	Gui/CommandConstraints.cpp
8b36da6782	2025-09-07	George Peden	feature	0	0	open	84		Refactor hint strings to use constants	Gui/CommandConstraints.cpp
584472f779	2025-09-08	George Peden	feature	0	0	open	69		Refactor: Replace all literal hint strings with constants	Gui/CommandConstraints.cpp
dbd72f9c60	2025-09-08	George Peden	feature	0	0	open	64		Improve context-aware hints for Sketcher constraints	Gui/CommandConstraints.cpp
b82408c545	2025-09-08	George Peden	fix	0	0	open	16		Fix Sketcher Dimension hints - add context-aware hints based on selection	Gui/CommandConstraints.cpp
abf9762abb	2025-09-20	George Peden	fix	0	0	open	38		Fix ConstrainSymmetric two points + symmetry point workflow	Gui/CommandConstraints.cpp
1ac117f1c8	2025-09-20	George Peden	feature	0	0	open	17		Add MODE_HINT to dimension tool	Gui/CommandConstraints.cpp
a940181998	2025-09-21	longrackslabs	fix	0	0	open	2		Fix ConstrainSymmetric hint for point->edge->point workflow	Gui/CommandConstraints.cpp
99f27f1a56	2025-09-21	longrackslabs	feature	0	0	open	9		Add 'or click to finish' to Sketcher_Dimension hints	Gui/CommandConstraints.cpp
ef10f20351	2025-09-30	PaddleStroke	fix	1	0	open	3		Sketcher: Prevent non-edit toolbars from showing up when switching tab (#24202)	Gui/Workbench.cpp
f90e73f64b	2025-09-25	paddle	feature	1	0	open	8		Sketcher: Force OVP visibility for offset and scale.	Gui/DrawSketchController.h Gui/DrawSketchHandlerOffset.h Gui/DrawSketchHandlerScale.h
c2592271e8	2025-10-06	PaddleStroke	feature	0	0	open	22		Sketcher: remove edit tools from toolbar (#24229)	Gui/Workbench.cpp Gui/Workbench.h
365af33fc6	2025-10-06	PaddleStroke	?	1	0	open	54	taken 88c9baa853	Sketcher: Symmetric arc when center is on symmetry line. (#24228)	App/Sketch.cpp
331e51cdfc	2025-10-09	PaddleStroke	fix	0	0	open	11	have: toggleConstructions clones and sets values	Sketcher: Fix toggle construction not undoable (#24539)	App/SketchObject.cpp
ca8bfc6180	2025-10-09	PaddleStroke	?	0	0	open	35		Sketcher: Make ctrlA work with filter (#24541)	Gui/TaskSketcherConstraints.cpp Gui/TaskSketcherElements.cpp Gui/ViewProviderSketch.cpp
084003e361	2025-10-09		noise	0	0	open	7		Tests: Add/update SPDX header (#24547)	tests/App/CMakeLists.txt tests/App/Constraint.cpp tests/App/planegcs/CMakeLists.txt tests/CMakeLists.txt
98d64f9939	2025-10-09	PaddleStroke	?	0	0	open	14		Sketcher: Element Task : clear selection when list selection is cleared	Gui/TaskSketcherElements.cpp Gui/TaskSketcherElements.h
f4fe303829	2025-09-30	Florian Foinant-Willig	refactor	0	0	open	10	taken 88c9baa853	Sketcher: rename DeriVector2::crossProdNorm to DeriVector2::crossProdZ	App/planegcs/Constraints.cpp App/planegcs/Geo.cpp App/planegcs/Geo.h tests/App/planegcs/Constraints.cpp
62c222c211	2025-10-13	matthiasdanner	fix	0	0	open	317	deferred: the App hunk (which PointPos flips in reverseAngleConstraintToSupplementary) serves the Gui snapping half; upstream rewrote the function again in 8b06bca68a -- phase 3 cluster with 8b06bca68a and 8ff4736a05	Sketcher: Fix Angle Constraint jumping to opposite side on movement (#24150)	App/SketchObject.cpp Gui/CommandConstraints.cpp Gui/CommandSketcherBSpline.cpp Gui/CommandSketcherTools.cpp Gui/DrawSketchControllableHandler.h Gui/DrawSketchController.h Gui/DrawSketchDefaultHandler.h Gui/DrawSketchHandler.h Gui/DrawSketchHandlerArcOfEllipse.h Gui/DrawSketchHandlerArcOfHyperbola.h 
981daca351	2025-10-14	PaddleStroke	fix	0	0	open	3		Sketcher: bspline tool: fix error message (#24566)	Gui/DrawSketchHandlerBSpline.h
8275916601	2025-10-14	PaddleStroke	fix	1	0	open	2	taken 88c9baa853	Sketcher: Fix deactivated Block bug (#24548)	App/Sketch.cpp
e278d22d42	2025-10-16	PaddleStroke	fix	0	0	open	20		Sketcher: Fix ctrlA with filter vertex index issue (#24665)	Gui/ViewProviderSketch.cpp
7023e83843	2025-10-20	PaddleStroke	feature	0	0	open	29	taken 88c9baa853	Sketcher: Add support for tangent singularity when concentric circles (#24227)	App/planegcs/Constraints.cpp
129d64dd87	2025-10-20	Chris	?	0	0	open	4		Sketcher: Resolve aggressive snapping (#24730)	Gui/SnapManager.cpp
06c46bd352	2025-10-20	PaddleStroke	fix	0	0	open	130		Sketcher: Fix issue of reversed arcs input for polar pattern (#24351)	Gui/DrawSketchHandlerOffset.h Gui/DrawSketchHandlerRotate.h
498968b89c	2025-10-22	PaddleStroke	?	0	0	open	16		Sketcher: Do not open command if one is pending in doSetVisible (#24778)	Gui/TaskSketcherConstraints.cpp
87d21a643d	2025-10-02	theo-vt	?	0	0	open	37		Sketcher: Reassign virtual space flag to constraints after modifying them through a default DHS	Gui/DrawSketchDefaultHandler.h Gui/DrawSketchHandlerScale.h
e2a141785f	2025-10-28	tetektoza	feature	0	0	open	24		Sketcher: Remember cursor angle for Slot OVPs after OVP is set	Gui/DrawSketchHandlerSlot.h
1f78dac7b5	2025-10-28	tetektoza	feature	0	0	open	57		Sketcher: Remember cursor angle for Line OVPs after OVP is set	Gui/DrawSketchHandlerLine.h
ced9c0dd4f	2025-10-28	tetektoza	feature	0	0	open	23		Sketcher: Remember cursor angle for Rectangle OVPs after OVP is set	Gui/DrawSketchHandlerRectangle.h
0b2268a921	2025-11-02	PaddleStroke	?	0	0	n/a(uncompiled)	88		Sketcher: Constraint rendering (#24534)	Gui/EditModeConstraintCoinManager.cpp Gui/EditModeConstraintCoinManager.h
af014a1bb4	2025-11-04	PaddleStroke	fix	0	1	have(rev)	6		Sketcher: Restore ExprBasedConstrDimColor (#25055)	Gui/EditModeConstraintCoinManager.cpp
cb108249f2	2025-11-05	PaddleStroke	fix	0	0	open	5		Sketcher: Fix offset of open profile (#25091)	Gui/DrawSketchHandlerOffset.h
857190a20a	2025-11-04	Ajinkya Dahale	?	0	0	open	16	taken d8d462426e	Sketcher: Only transfer equality in specific cases in `trim`	App/SketchObject.cpp
c828c5d1d1	2025-11-08	Bas Ruigrok	fix	0	0	open	675		Sketcher: Remove unused grid toggle icons and fix SIGSEGV	Gui/Command.cpp Gui/Resources/Sketcher.qrc Gui/Resources/icons/general/Sketcher_GridToggle.svg Gui/Resources/icons/general/Sketcher_GridToggle_Deactivated.svg
a479197f0b	2025-11-08	Bas Ruigrok	fix	1	0	open	784		Sketcher: Remove unused snap icons and fix SIGSEGV	Gui/Command.cpp Gui/Resources/Sketcher.qrc Gui/Resources/icons/general/Sketcher_Snap.svg Gui/Resources/icons/general/Sketcher_Snap_Deactivated.svg
d95f56b39b	2025-11-08	Bas Ruigrok	refactor	0	0	open	1495		Sketcher: Remove unused rendering order icons	Gui/Command.cpp Gui/Resources/Sketcher.qrc Gui/Resources/icons/general/Sketcher_RenderingOrder_Construction.svg Gui/Resources/icons/general/Sketcher_RenderingOrder_External.svg Gui/Resources/icons/general/Sketcher_RenderingOrder_Normal.svg
6bed2e663e	2025-11-03	tetektoza	?	0	0	open	31		Sketcher: Clear selection on selected geometry when hiding	Gui/TaskSketcherElements.cpp
25c3ba7338	2025-11-11	pre-commit-ci[bot]	noise	0	0	open	17919	partial 88c9baa853: App/AppSketcher.cpp App/ExternalGeometryExtension.cpp App/ExternalGeometryExtension.h App/ExternalGeometryExtensionPyImp.cpp App/ExternalGeometryFacade.cpp App/ExternalGeometryFacadePyImp.cpp App/GeoList.cpp App/GeoList.h App/GeometryFacade	All: Reformat according to new standard	App/AppSketcher.cpp App/Constraint.cpp App/Constraint.h App/ConstraintPyImp.cpp App/ExternalGeometryExtension.cpp App/ExternalGeometryExtension.h App/ExternalGeometryExtensionPyImp.cpp App/ExternalGeometryFacade.cpp App/ExternalGeometryFacadePyImp.cpp App/GeoList.cpp App/GeoList.h App/GeometryFacade
748004b4e4	2025-09-25	Frank Martinez	fix	0	0	open	165		[bindings] fix signatures in pyi files	App/Constraint.pyi App/ExternalGeometryExtension.pyi App/ExternalGeometryFacade.pyi App/GeometryFacade.pyi App/Sketch.pyi App/SketchGeometryExtension.pyi App/SketchObject.pyi App/SketchObjectSF.pyi Gui/ViewProviderSketchGeometryExtension.pyi
0eae00b9a1	2025-09-25	Frank Martinez	?	0	0	open	59		[bindings] Code formatting	App/Constraint.pyi App/ExternalGeometryExtension.pyi App/ExternalGeometryFacade.pyi App/GeometryFacade.pyi App/Sketch.pyi App/SketchGeometryExtension.pyi App/SketchObject.pyi App/SketchObjectSF.pyi Gui/ViewProviderSketchGeometryExtension.pyi
39d15c011e	2025-09-26	Frank Martinez	?	0	0	open	60		black formatting	App/Constraint.pyi App/ExternalGeometryExtension.pyi App/ExternalGeometryFacade.pyi App/GeometryFacade.pyi App/Sketch.pyi App/SketchGeometryExtension.pyi App/SketchObject.pyi App/SketchObjectSF.pyi Gui/ViewProviderSketchGeometryExtension.pyi
2ada443c18	2025-10-05	Frank Martinez	refactor	0	0	open	3		Clean unused imports in .pyi files	App/ExternalGeometryExtension.pyi App/Sketch.pyi
1cf57d6e11	2025-10-07	Frank Martinez	noise	0	0	open	60		[bindings] Format with yapf (precommit will reformat)	App/Constraint.pyi App/ExternalGeometryExtension.pyi App/ExternalGeometryFacade.pyi App/GeometryFacade.pyi App/Sketch.pyi App/SketchGeometryExtension.pyi App/SketchObject.pyi App/SketchObjectSF.pyi Gui/ViewProviderSketchGeometryExtension.pyi
93e4858b01	2025-10-10	Frank Martinez	?	0	0	open	2		[bindings] remove redundant signatures. batch2	App/Sketch.pyi
3561d25c2d	2025-10-18	Frank Martinez	noise	0	0	open	18		[License] Fix pyi license headers.	App/Constraint.pyi App/ExternalGeometryExtension.pyi App/ExternalGeometryFacade.pyi App/GeometryFacade.pyi App/Sketch.pyi App/SketchGeometryExtension.pyi App/SketchObject.pyi App/SketchObjectSF.pyi Gui/ViewProviderSketchGeometryExtension.pyi
5e0dd60ee5	2025-11-11	pre-commit-ci[bot]	noise	0	0	open	60		[pre-commit.ci] auto fixes from pre-commit.com hooks	App/Constraint.pyi App/ExternalGeometryExtension.pyi App/ExternalGeometryFacade.pyi App/GeometryFacade.pyi App/Sketch.pyi App/SketchGeometryExtension.pyi App/SketchObject.pyi App/SketchObjectSF.pyi Gui/ViewProviderSketchGeometryExtension.pyi
4b50d72769	2025-11-12	PaddleStroke	fix	0	0	open	3		Sketcher: Fix origin showing on sketch edit	Gui/ViewProviderSketch.cpp
2903f480ae	2025-11-14	revaarathore11	fix	1	0	open	2		Fix tooltip text mismatch for 'Dimensions only' in Sketcher Preferences (#24825)	Gui/SketcherSettings.ui
a283855697	2025-11-14	Alfred	fix	0	0	open	2		Sketcher: Vertical dimension tooltip fix (#24839)	Gui/CommandConstraints.cpp
d4bfa82161	2025-11-15	theo-vt	?	0	0	open	2	taken 88c9baa853	Sketcher.planegcs: solve reference constraints with lower priority (#25318)	App/planegcs/GCS.cpp
15d9e14851	2025-11-14	theo-vt	?	0	0	open	23		Sketcher: Proceed to chamfer/fillet on a vertex if there are more than 2 lines but only two non-construction lines	App/SketchObject.cpp App/SketchObject.h Gui/DrawSketchHandlerFillet.h
a77f96ea86	2025-11-15	Aqeel Labash	fix	0	0	open	4		Fix wording for On-view-parameters tool tip. (#24773)	Gui/SketcherSettings.ui
1ec1f1506e	2025-11-10	chris	fix	0	0	open	9		sketcher wb: fix issue #25076, resolve grid snapping placement	Gui/ViewProviderSketch.cpp
33d1d80555	2025-11-17	PaddleStroke	?	0	0	open	13		Sketcher: Remove transaction from TaskSketcherConstraints::doSetVisible (#25255)	Gui/TaskSketcherConstraints.cpp
6f90c5ea61	2025-11-18	PaddleStroke	fix	0	0	open	141		Sketcher: ConstraintList: prevent N transaction on box selection (#25254)	Gui/TaskSketcherConstraints.cpp Gui/TaskSketcherConstraints.h
d806b4e5f3	2025-11-19	chris	fix	0	0	open	3		sketcher: fix issue #13852 resolve issue with state not updating constraint text	Gui/ViewProviderSketch.cpp
72d021108f	2025-11-23	Chris	feature	0	0	open	33		Sketcher: allow grid snapping while hovering mouse over axis (#25226)	Gui/SnapManager.cpp
1d30d079b0	2025-11-24	PaddleStroke	fix	0	0	open	15		Sketcher: Rotate: Fix line length ignored (#25434)	Gui/DrawSketchHandlerRotate.h
16aff10544	2025-11-20	pjcreath	fix	0	0	open	16		Sketcher: prevent crash on undo/redo while dragging.	Gui/ViewProviderSketch.cpp
efb10e1b28	2025-11-20	pjcreath	fix	0	0	open	5		Sketcher: prevent undo/redo crash when selected geometry goes away.	Gui/CommandSketcherBSpline.cpp Gui/Utils.cpp
e38154474a	2025-11-24	PaddleStroke	fix	1	0	open	23		Sketcher: Prevent bad coincidences (#25304)	Gui/CommandConstraints.cpp
74aafcee75	2025-11-24	PaddleStroke	?	0	0	open	26	adapted e3a8d113d7	Sketcher: External Face: decide between defining and construction (#25390)	App/SketchObject.cpp
bb0cd704fb	2025-11-24	Ajinkya Dahale	?	0	0	open	6		Merge pull request #25536 from AjinkyaDahale/patch-8	Gui/DrawSketchHandler.cpp
8ea5075385	2025-12-02	marbocub	fix	0	0	open	6	taken e4352d774d	Sketcher: Fix error when first constraint is DistanceX/DistanceY to vertex (#25813)	App/PythonConverter.cpp
5f4fe75f5f	2025-11-27	tetektoza	refactor	0	0	open	23		Sketcher: Use constraint index instead of geoId as key in expr storage	Gui/SketcherTransformationExpressionHelper.cpp Gui/SketcherTransformationExpressionHelper.h
6ddb0165ff	2025-12-02	PaddleStroke	fix	0	0	open	8	n/a: no linkIsDefiningMap	Sketcher: fix new external always construction (#25733)	App/SketchObject.cpp
1784be046f	2025-12-03	PaddleStroke	feature	0	0	open	9		Sketcher: Make VPSketch::addSelection public	Gui/ViewProviderSketch.h
0c34c93fe4	2025-12-03	PaddleStroke	feature	0	0	open	8		Sketcher: dimension tool, use VPSketch version of addSelection	Gui/CommandConstraints.cpp
67234e98b7	2025-12-05	PaddleStroke	fix	0	0	open	22		Sketcher: Offset: Fix failure if 2+ closed wires with different orientations (#25941)	Gui/DrawSketchHandlerOffset.h
945ba15e18	2025-12-05	Sebastian	?	0	0	open	2		Match the string that gets sent to setCommand (#25964)	Gui/Workbench.cpp
a49d106807	2025-12-05	PaddleStroke	fix	0	0	open	11	adapted 329342b6bc	Sketcher: Fix errors message when selecting circle seam point. (#25953)	App/SketchObject.cpp
78e5729520	2025-12-03	Ajinkya Dahale	fix	0	0	open	67	taken d8d462426e	Sketcher: Handle angle constraint on sketchobject changes	App/SketchObject.cpp App/SketchObject.h
0800791a0f	2025-12-12	Ajinkya Dahale	?	0	0	open	52	taken d8d462426e	Sketcher: Only transfer angle to relevant segment on trim etc.	App/SketchObject.cpp
bf697ca710	2025-12-13	Kacper Donat	refactor	0	0	n/a(uncompiled)	9		Gui: Use largest possible marker if needed	Gui/EditModeCoinManager.cpp
29eeab3624	2025-12-12	theo-vt	?	0	0	open	13		Sketcher: Do not autoscale if there are blocked geometries	App/SketchObject.cpp App/SketchObject.h Gui/EditDatumDialog.cpp
50f029edd4	2025-12-16	Chris Hennes	noise	0	0	open	19		Sketcher: Compiler warning cleanup	Gui/Command.cpp Gui/CommandConstraints.cpp Gui/DrawSketchHandlerOffset.h Gui/EditModeCoinManager.cpp
22552848fd	2025-12-17	chris	fix	1	0	open	5		sketcher: fixes issue #26167 no polygon distort when repositioning / constraining	Gui/DrawSketchControllableHandler.h
4cd81136b6	2025-12-21	Chris	feature	0	0	open	261		Sketcher: Allow live preview of sketch placement (#26033)	CMakeLists.txt Gui/ViewProviderSketch.cpp SketcherTests/TestPlacementUpdate.py TestSketcherApp.py
176ef6da4e	2025-12-22	marbocub	fix	0	0	open	374	adapted 92e5004b51: mirror about the local origin, not the Placement; fork's copied-expression path corrected too	Sketcher: add reverse mapping correction to Carbon Copy (#25745)	App/SketchObject.cpp App/SketchObject.pyi App/SketchObjectPyImp.cpp CMakeLists.txt SketcherTests/TestSketchCarbonCopyReverseMapping.FCStd SketcherTests/TestSketchCarbonCopyReverseMapping.py TestSketcherApp.py
