# Upstream commits since a662fbb2ff touching src/Mod/PartDesign tests/src/Mod/PartDesign src/Gui/Inventor/Draggers src/Mod/Part/App/GizmoHelper, tip 3383e9119f.
# kind: subject-regex guess (fix/feature/refactor/noise/?). family: gizmo = touches the gizmo sources or says gizmo/dragger.
# fwd/rev: git apply --check against the branch at creation. status: have(rev)=reverse-applies, open.
# decision: taken <fork hash> | adapted <fork hash> | have | n/a | superseded | declined <why> | deferred
hash	date	author	kind	family	fwd	rev	status	lines	decision	subject	files
5b6a0b1852	2025-09-21	Markus Reitbock	noise		0	0	open	459		PartDesign: use CMake to generate precompiled headers on all platforms	App/AppPartDesign.cpp App/AppPartDesignPy.cpp App/Body.cpp App/BodyPyImp.cpp App/CMakeLists.txt App/DatumCS.cpp App/DatumLine.cpp App/DatumPlane.cpp App/DatumPoint.cpp App/Feature.cpp App/FeatureAddSub.cpp App/FeatureBase.cpp App/FeatureBoolean.cpp App/FeatureChamfer.cpp App/FeatureDraft.cpp App/FeatureDressUp.cpp App/FeatureExtrude.cpp App/FeatureFillet.cpp App/FeatureGroove.cpp App/FeatureHelix.cpp App/FeatureHole.cpp App/FeatureLinearPattern.cpp App/FeatureLoft.cpp App/FeatureMirrored.cpp App/FeatureMultiTransform.cpp App/FeaturePad.cpp App/FeaturePipe.cpp App/FeaturePocket.cpp App/FeaturePolarPattern.cpp App/FeaturePrimitive.cpp App/FeaturePyImp.cpp App/FeatureRefine.cpp App/FeatureRevolution.cpp App/FeatureScaled.cpp App/FeatureSketchBased.cpp App/FeatureSolid.cpp App/FeatureThickness.cpp App/FeatureTransformed.cpp App/Measure.cpp App/PreCompiled.cpp App/PreCompiled.h App/ShapeBinder.cpp Gui/AppPartDesignGui.cpp Gui/CMakeLists.txt Gui/Command.cpp Gui/CommandBody.cpp Gui/CommandPrimitive.cpp Gui/DlgActiveBody.cpp Gui/PreCompiled.cpp Gui/PreCompiled.h Gui/ReferenceSelection.cpp Gui/SketchWorkflow.cpp Gui/TaskBooleanParameters.cpp Gui/TaskChamferParameters.cpp Gui/TaskDatumParameters.cpp Gui/TaskDraftParameters.cpp Gui/TaskDressUpParameters.cpp Gui/TaskExtrudeParameters.cpp Gui/TaskFeatureParameters.cpp Gui/TaskFeaturePick.cpp Gui/TaskFilletParameters.cpp Gui/TaskHelixParameters.cpp Gui/TaskHoleParameters.cpp Gui/TaskLoftParameters.cpp Gui/TaskMirroredParameters.cpp Gui/TaskMultiTransformParameters.cpp Gui/TaskPadParameters.cpp Gui/TaskPatternParameters.cpp Gui/TaskPipeParameters.cpp Gui/TaskPocketParameters.cpp Gui/TaskPrimitiveParameters.cpp Gui/TaskRevolutionParameters.cpp Gui/TaskScaledParameters.cpp Gui/TaskShapeBinder.cpp Gui/TaskSketchBasedParameters.cpp Gui/TaskThicknessParameters.cpp Gui/TaskTransformedMessages.cpp Gui/TaskTransformedParameters.cpp Gui/Utils.cpp Gui/ViewProvider.cpp Gui/ViewProviderBase.cpp Gui/ViewProviderBody.cpp Gui/ViewProviderBoolean.cpp Gui/ViewProviderChamfer.cpp Gui/ViewProviderDatum.cpp Gui/ViewProviderDatumCS.cpp Gui/ViewProviderDatumLine.cpp Gui/ViewProviderDatumPlane.cpp Gui/ViewProviderDatumPoint.cpp Gui/ViewProviderDraft.cpp Gui/ViewProviderDressUp.cpp Gui/ViewProviderExtrude.cpp Gui/ViewProviderFillet.cpp Gui/ViewProviderGroove.cpp Gui/ViewProviderHelix.cpp Gui/ViewProviderHole.cpp Gui/ViewProviderLinearPattern.cpp Gui/ViewProviderLoft.cpp Gui/ViewProviderMainPart.cpp Gui/ViewProviderMirrored.cpp Gui/ViewProviderMultiTransform.cpp Gui/ViewProviderPad.cpp Gui/ViewProviderPipe.cpp Gui/ViewProviderPocket.cpp Gui/ViewProviderPolarPattern.cpp Gui/ViewProviderPrimitive.cpp Gui/ViewProviderPyImp.cpp Gui/ViewProviderRevolution.cpp Gui/ViewProviderScaled.cpp Gui/ViewProviderShapeBinder.cpp Gui/ViewProviderSketchBased.cpp Gui/ViewProviderThickness.cpp Gui/ViewProviderTransformed.cpp Gui/Workbench.cpp Gui/WorkflowManager.cpp
c384a52fa5	2025-09-24	PaddleStroke	?		0	0	open	93		Feature Extrude: Make Length mode act as it did before.	App/FeatureExtrude.cpp
a678d8ec7f	2025-09-17	captain0xff	feature	gizmo	0	0	open	33	taken 984e714b32 (file take)	Gui: hide the gizmos in case of any errors	Gui/TaskChamferParameters.cpp Gui/TaskExtrudeParameters.cpp Gui/TaskFilletParameters.cpp Gui/TaskHelixParameters.cpp Gui/TaskHoleParameters.cpp Gui/TaskRevolutionParameters.cpp
a2c5788a98	2025-01-31	wmayer	?		0	0	open	139		PD: SubtractivePipe Fails	App/FeaturePipe.cpp
a539e5e460	2025-02-05	wmayer	fix		0	0	open	10	taken 75897b2114	PD: Fix support of datum lines in draft	App/FeatureDraft.cpp
cf0412b7e2	2025-02-05	wmayer	feature		0	0	open	4		PD: Support of plane in linear pattern feature	App/FeatureLinearPattern.cpp
5a3fafcc55	2025-05-18	wmayer	?		0	0	open	6		PD: Remove unneeded class member 'isApplying' from 'TaskHoleParameters'	Gui/TaskHoleParameters.cpp Gui/TaskHoleParameters.h
4d80f3ec28	2025-02-17	wmayer	feature		0	0	open	82		PD: Improve revolution feature	App/FeatureRevolution.cpp App/FeatureRevolution.h Gui/TaskRevolutionParameters.cpp Gui/TaskRevolutionParameters.ui
df5c75d6b0	2025-02-17	wmayer	feature		0	0	open	320		PD: Improve groove feature	App/FeatureGroove.cpp App/FeatureGroove.h
ab60695ef9	2025-01-27	wmayer	feature		0	0	open	51		PD: Show commands in task panel when selecting (sub) shape binders	Gui/Workbench.cpp
20a4dc3839	2025-01-27	wmayer	?		0	0	open	91		PD: Restore GUI commands for PartDesign datum objects	Gui/Workbench.cpp
b3fd31b108	2025-09-14	Kacper Donat	?		0	0	open	8		Gui: Render profile preview in proper coordinate space	Gui/ViewProviderSketchBased.cpp
406c3ba42c	2025-09-25	marioalexis	fix		0	0	open	28	have (Body.SingleSolid default from Part::PartParams::getSingleSolid() (Body.cpp:60))	PartDesign: Use `AllowCompound` user parameter along the workbench - fixes #23596	App/Body.cpp Gui/Command.cpp Gui/CommandBody.cpp Gui/Utils.cpp
7a266b1d78	2025-09-27	Ladislav Michl	?		0	0	open	8		PartDesign: Microoptimize updateSpacings()	App/FeatureLinearPattern.cpp App/FeaturePolarPattern.cpp
d712537638	2025-09-27	Kacper Donat	fix		0	0	open	13	deferred (Upstream's return-to-previous-feature (38db306a84))	PartDesign: Fix crash on editing feature outside of body	Gui/ViewProvider.cpp
d8d32c1b3a	2025-09-15	captain0xff	feature	gizmo	0	0	open	6	taken 984e714b32 (file take)	Gui: set focus to the corresponding property when a gizmo is released	src/Gui/Inventor/Draggers/Gizmo.cpp
a01cab21cc	2025-09-29	PaddleStroke	?		0	0	open	78		PartDesign: FeatureExtrude: Make single prism if both modes are length and no taper	App/FeatureExtrude.cpp
94750baa6b	2025-09-29	PaddleStroke	?		0	0	open	45		PartDesign: FeatureExtrude: single prism for modes that can	App/FeatureExtrude.cpp
d52260b2f4	2025-09-30	PaddleStroke	?		0	0	open	2		PartDesign: FeatureExtrude: Taper should not be read-only when throughall.	App/FeatureExtrude.cpp
6d238a93e1	2025-09-30	PaddleStroke	?		0	0	open	6		PartDesign: TaskExtrudeParameters : offset should not be visible for throughall	Gui/TaskExtrudeParameters.cpp
5264cb1f9e	2025-09-30	PaddleStroke	fix		0	0	open	29	n/a (Upstream-only merged TaskPatternParameters)	PartDesign: Pattern: Fix occurences not taken into account when pressing enter	Gui/TaskPatternParameters.cpp
fc5e6dcf8b	2025-09-30	Roy-043	fix		0	0	open	2	taken fff8ad80b4	PartDesign: iso10642-fine.json wrong M5 diameter	Resources/Hole/iso10642-fine.json
f34f15dc60	2025-10-01	Chris Hennes	?		0	0	open	4		Part/PD: Send current edit mode to cmdSetEdit	Gui/ViewProvider.cpp Gui/ViewProviderBase.cpp
084003e361	2025-10-09		noise		0	0	open	3		Tests: Add/update SPDX header (#24547)	tests/src/Mod/PartDesign/App/CMakeLists.txt tests/src/Mod/PartDesign/CMakeLists.txt
546a43b8b8	2025-10-13		?		0	0	open	13		Removed outdated UTF8 declaration [ Other ] (#24528)	Scripts/DistanceBolt.py Scripts/Epitrochoid.py Scripts/FilletArc.py Scripts/Parallelepiped.py Scripts/RadialCopy.py Scripts/Spring.py WizardShaft/SegmentFunction.py WizardShaft/Shaft.py WizardShaft/ShaftDiagram.py WizardShaft/ShaftFeature.py WizardShaft/WizardShaft.py WizardShaft/WizardShaftTable.py WizardShaft/__init__.py
b82505e86c	2025-10-13	PaddleStroke	feature		0	0	open	1		PartDesign: Linear pattern, add checkbox for dir2 (#24378)	Gui/TaskPatternParameters.cpp
96b76b4e41	2025-10-13	Kacper Donat	?		0	0	open	2		PartDesign: Ignore errors due to object misconfiguration in previews	Gui/ViewProviderTransformed.cpp
2b90740855	2025-10-13	Kacper Donat	fix		0	0	open	6	deferred (Upstream Boolean preview)	PartDesign: Fix boolean fuse without tools	App/FeatureBoolean.cpp
65d166f356	2025-10-17	Chris	fix		0	0	open	25	n/a (Only with c1c9cb63e0)	PD: Fix uninfomative error message box (#24705)	Gui/TaskFeatureParameters.cpp
bbea8ace72	2025-10-18	ebswift	fix		0	0	open	4	n/a (Fork's accept has no such code)	Fix compilation error in TaskFeatureParameters.cpp	Gui/TaskFeatureParameters.cpp
529c624afc	2025-09-26	captain0xff	refactor	gizmo	0	0	open	248	taken 984e714b32 (file take)	Part: move GizmoHelper.h to src/Mod/Part/App	src/Gui/Inventor/Draggers/GizmoHelper.h Gui/TaskChamferParameters.cpp Gui/TaskDraftParameters.cpp Gui/TaskExtrudeParameters.cpp Gui/TaskFilletParameters.cpp Gui/TaskHelixParameters.cpp Gui/TaskHoleParameters.cpp Gui/TaskThicknessParameters.cpp
d08a7f1c0d	2025-09-26	captain0xff	feature	gizmo	0	0	open	4	taken 984e714b32	Gui: change the group for the gizmo preferences	src/Gui/Inventor/Draggers/Gizmo.cpp
e8aeffc096	2025-10-19	Kacper Donat	fix		0	0	open	5	deferred (Needs upstream's Boolean preview)	PartDesign: Fix misplaced preview for Boolean operation	App/FeatureBoolean.cpp Gui/ViewProviderBoolean.cpp
5ba4feac59	2025-10-20	Syres916	feature		0	0	open	61		[PartDesign] create a new Gui Unit Test for the creation of a sketch ... (#23601)	TestPartDesignGui.py
7f6c39c358	2025-10-12	Florian Foinant-Willig	fix		0	0	open	6	n/a (Fork keeps OriginalSubs)	PartDesign: fix MultiTransform from existant Transform	Gui/Command.cpp
873fa449ce	2025-10-22	Leandro Heck	feature		0	0	open	124		PD: Show custom direction settings on Pad/Pocket only when necessary. (#24642)	Gui/TaskExtrudeParameters.cpp Gui/TaskExtrudeParameters.h Gui/TaskPadPocketParameters.ui
501c6273a3	2025-08-30	Florian Foinant-Willig	?		0	0	open	2		PartDesign: only warn on refine failure	App/FeatureRefine.h
1844fdd443	2025-09-18	wwmayer	?		1	0	open	15		PD: Toggling transparency doesn't reset colors	Gui/ViewProviderBody.cpp
0ff0359524	2025-11-07	PaddleStroke	fix		0	0	open	21	deferred (UpToShape UI / SideType)	PartDesign: Fix 'UpToShape' not saving correctly	Gui/TaskExtrudeParameters.cpp
25c3ba7338	2025-11-11	pre-commit-ci[bot]	noise	gizmo	0	0	open	28060	n/a (reformat)	All: Reformat according to new standard	src/Gui/Inventor/Draggers/Gizmo.cpp src/Gui/Inventor/Draggers/Gizmo.h src/Gui/Inventor/Draggers/GizmoStyleParameters.h src/Gui/Inventor/Draggers/SoLinearDragger.cpp src/Gui/Inventor/Draggers/SoLinearDragger.h src/Gui/Inventor/Draggers/SoLinearDraggerGeometry.cpp src/Gui/Inventor/Draggers/SoLinearDraggerGeometry.h src/Gui/Inventor/Draggers/SoPlanarDragger.cpp src/Gui/Inventor/Draggers/SoPlanarDragger.h src/Gui/Inventor/Draggers/SoRotationDragger.cpp src/Gui/Inventor/Draggers/SoRotationDragger.h src/Gui/Inventor/Draggers/SoRotationDraggerGeometry.cpp src/Gui/Inventor/Draggers/SoRotationDraggerGeometry.h src/Gui/Inventor/Draggers/SoTransformDragger.cpp src/Gui/Inventor/Draggers/SoTransformDragger.h App/AppPartDesignPy.cpp App/Body.cpp App/Body.h App/BodyPyImp.cpp App/CMakeLists.txt App/DatumCS.cpp App/DatumCS.h App/DatumLine.cpp App/DatumLine.h App/DatumPlane.cpp App/DatumPlane.h App/DatumPoint.cpp App/DatumPoint.h App/Feature.cpp App/Feature.h App/FeatureAddSub.cpp App/FeatureAddSub.h App/FeatureBase.cpp App/FeatureBase.h App/FeatureBoolean.cpp App/FeatureBoolean.h App/FeatureChamfer.cpp App/FeatureChamfer.h App/FeatureDraft.cpp App/FeatureDraft.h App/FeatureDressUp.cpp App/FeatureDressUp.h App/FeatureExtrude.cpp App/FeatureExtrude.h App/FeatureFillet.cpp App/FeatureFillet.h App/FeatureGroove.cpp App/FeatureGroove.h App/FeatureHelix.cpp App/FeatureHelix.h App/FeatureHole.cpp App/FeatureHole.h App/FeatureLinearPattern.cpp App/FeatureLinearPattern.h App/FeatureLoft.cpp App/FeatureLoft.h App/FeatureMirrored.cpp App/FeatureMirrored.h App/FeatureMultiTransform.cpp App/FeatureMultiTransform.h App/FeaturePad.cpp App/FeaturePad.h App/FeaturePipe.cpp App/FeaturePipe.h App/FeaturePocket.cpp App/FeaturePocket.h App/FeaturePolarPattern.cpp App/FeaturePolarPattern.h App/FeaturePrimitive.cpp App/FeaturePrimitive.h App/FeaturePyImp.cpp App/FeatureRefine.cpp App/FeatureRefine.h App/FeatureRevolution.cpp App/FeatureRevolution.h App/FeatureScaled.cpp App/FeatureScaled.h App/FeatureSketchBased.cpp App/FeatureSketchBased.h App/FeatureSolid.cpp App/FeatureSolid.h App/FeatureThickness.cpp App/FeatureThickness.h App/FeatureTransformed.cpp App/FeatureTransformed.h App/Measure.cpp App/Measure.h App/PreCompiled.h App/ShapeBinder.cpp App/ShapeBinder.h Gui/Command.cpp Gui/CommandBody.cpp Gui/CommandPrimitive.cpp Gui/DlgActiveBody.cpp Gui/DlgActiveBody.h Gui/EnumFlags.h Gui/PreCompiled.h Gui/ReferenceSelection.cpp Gui/ReferenceSelection.h Gui/SketchWorkflow.cpp Gui/SketchWorkflow.h Gui/StyleParameters.h Gui/TaskBooleanParameters.cpp Gui/TaskBooleanParameters.h Gui/TaskChamferParameters.cpp Gui/TaskChamferParameters.h Gui/TaskDatumParameters.cpp Gui/TaskDatumParameters.h Gui/TaskDraftParameters.cpp Gui/TaskDraftParameters.h Gui/TaskDressUpParameters.cpp Gui/TaskDressUpParameters.h Gui/TaskExtrudeParameters.cpp Gui/TaskExtrudeParameters.h Gui/TaskFeatureParameters.cpp Gui/TaskFeatureParameters.h Gui/TaskFeaturePick.cpp Gui/TaskFeaturePick.h Gui/TaskFilletParameters.cpp Gui/TaskFilletParameters.h Gui/TaskHelixParameters.cpp Gui/TaskHelixParameters.h Gui/TaskHoleParameters.cpp Gui/TaskHoleParameters.h Gui/TaskLoftParameters.cpp Gui/TaskLoftParameters.h Gui/TaskMirroredParameters.cpp Gui/TaskMirroredParameters.h Gui/TaskMultiTransformParameters.cpp Gui/TaskMultiTransformParameters.h Gui/TaskPadParameters.cpp Gui/TaskPadParameters.h Gui/TaskPatternParameters.cpp Gui/TaskPatternParameters.h Gui/TaskPipeParameters.cpp Gui/TaskPipeParameters.h Gui/TaskPocketParameters.cpp Gui/TaskPocketParameters.h Gui/TaskPrimitiveParameters.cpp Gui/TaskPrimitiveParameters.h Gui/TaskRevolutionParameters.cpp Gui/TaskRevolutionParameters.h Gui/TaskScaledParameters.cpp Gui/TaskScaledParameters.h Gui/TaskShapeBinder.cpp Gui/TaskShapeBinder.h Gui/TaskSketchBasedParameters.cpp Gui/TaskSketchBasedParameters.h Gui/TaskThicknessParameters.cpp Gui/TaskThicknessParameters.h Gui/TaskTransformedMessages.cpp Gui/TaskTransformedMessages.h Gui/TaskTransformedParameters.cpp Gui/TaskTransformedParameters.h Gui/Utils.cpp Gui/Utils.h Gui/ViewProvider.cpp Gui/ViewProvider.h Gui/ViewProvider.pyi Gui/ViewProviderBase.cpp Gui/ViewProviderBase.h Gui/ViewProviderBody.cpp Gui/ViewProviderBody.h Gui/ViewProviderBoolean.cpp Gui/ViewProviderBoolean.h Gui/ViewProviderChamfer.cpp Gui/ViewProviderChamfer.h Gui/ViewProviderDatum.cpp Gui/ViewProviderDatum.h Gui/ViewProviderDatumCS.cpp Gui/ViewProviderDatumCS.h Gui/ViewProviderDatumLine.cpp Gui/ViewProviderDatumLine.h Gui/ViewProviderDatumPlane.cpp Gui/ViewProviderDatumPlane.h Gui/ViewProviderDatumPoint.cpp Gui/ViewProviderDatumPoint.h Gui/ViewProviderDraft.cpp Gui/ViewProviderDraft.h Gui/ViewProviderDressUp.cpp Gui/ViewProviderDressUp.h Gui/ViewProviderExtrude.cpp Gui/ViewProviderExtrude.h Gui/ViewProviderFillet.cpp Gui/ViewProviderFillet.h Gui/ViewProviderGroove.cpp Gui/ViewProviderGroove.h Gui/ViewProviderHelix.cpp Gui/ViewProviderHelix.h Gui/ViewProviderHole.cpp Gui/ViewProviderHole.h Gui/ViewProviderLinearPattern.cpp Gui/ViewProviderLinearPattern.h Gui/ViewProviderLoft.cpp Gui/ViewProviderLoft.h Gui/ViewProviderMainPart.cpp Gui/ViewProviderMainPart.h Gui/ViewProviderMirrored.cpp Gui/ViewProviderMirrored.h Gui/ViewProviderMultiTransform.cpp Gui/ViewProviderMultiTransform.h Gui/ViewProviderPad.cpp Gui/ViewProviderPad.h Gui/ViewProviderPipe.cpp Gui/ViewProviderPipe.h Gui/ViewProviderPocket.cpp Gui/ViewProviderPocket.h Gui/ViewProviderPolarPattern.cpp Gui/ViewProviderPolarPattern.h Gui/ViewProviderPrimitive.cpp Gui/ViewProviderPrimitive.h Gui/ViewProviderPyImp.cpp Gui/ViewProviderRevolution.cpp Gui/ViewProviderRevolution.h Gui/ViewProviderScaled.cpp Gui/ViewProviderScaled.h Gui/ViewProviderShapeBinder.cpp Gui/ViewProviderShapeBinder.h Gui/ViewProviderSketchBased.cpp Gui/ViewProviderSketchBased.h Gui/ViewProviderThickness.cpp Gui/ViewProviderThickness.h Gui/ViewProviderTransformed.cpp Gui/ViewProviderTransformed.h Gui/Workbench.cpp Gui/Workbench.h Gui/WorkflowManager.cpp Gui/WorkflowManager.h Init.py InitGui.py InvoluteGearFeature.py PartDesignGlobal.h PartDesignTests/TestActiveObject.py PartDesignTests/TestBoolean.py PartDesignTests/TestChamfer.py PartDesignTests/TestDatum.py PartDesignTests/TestDraft.py PartDesignTests/TestFillet.py PartDesignTests/TestHelix.py PartDesignTests/TestHole.py PartDesignTests/TestInvoluteGear.py PartDesignTests/TestLinearPattern.py PartDesignTests/TestLoft.py PartDesignTests/TestMaterial.py PartDesignTests/TestMirrored.py PartDesignTests/TestMultiTransform.py PartDesignTests/TestPad.py PartDesignTests/TestPipe.py PartDesignTests/TestPocket.py PartDesignTests/TestPolarPattern.py PartDesignTests/TestPrimitive.py PartDesignTests/TestRevolve.py PartDesignTests/TestShapeBinder.py PartDesignTests/TestSketch.py PartDesignTests/TestThickness.py PartDesignTests/TestTopologicalNamingProblem.py Resources/Hole/din7984.json Resources/Hole/iso10642-fine.json Resources/Hole/iso10642.json Resources/Hole/iso12474-fine.json Resources/Hole/iso14583.json Resources/Hole/iso14583part.json Resources/Hole/iso2009.json Resources/Hole/iso4762-fine.json Resources/Hole/iso4762.json Resources/Hole/iso4762_7089.json Resources/Hole/iso7046.json Scripts/DistanceBolt.py Scripts/Epitrochoid.py Scripts/FilletArc.py Scripts/Gear.py Scripts/Parallelepiped.py Scripts/RadialCopy.py Scripts/Spring.py SprocketFeature.py TestPartDesignApp.py TestPartDesignGui.py WizardShaft/SegmentFunction.py WizardShaft/Shaft.py WizardShaft/ShaftDiagram.py WizardShaft/ShaftFeature.py WizardShaft/WizardShaft.py WizardShaft/WizardShaftTable.py WizardShaft/__init__.py __init__.py fcgear/fcgear.py fcgear/involute.py fcgear/svggear.py fcsprocket/__init__.py fcsprocket/fcsprocket.py fcsprocket/fcsprocketdialog.py fcsprocket/sprocket.py partdesign.dox tests/src/Mod/PartDesign/App/BackwardCompatibility.cpp tests/src/Mod/PartDesign/App/ShapeBinder.cpp
748004b4e4	2025-09-25	Frank Martinez	fix		0	0	open	18	declined (Only .pyi signature churn)	[bindings] fix signatures in pyi files	App/Body.pyi App/Feature.pyi Gui/ViewProvider.pyi
0eae00b9a1	2025-09-25	Frank Martinez	?		0	0	open	3		[bindings] Code formatting	App/Body.pyi App/Feature.pyi Gui/ViewProvider.pyi
39d15c011e	2025-09-26	Frank Martinez	?		0	0	open	3		black formatting	App/Body.pyi App/Feature.pyi Gui/ViewProvider.pyi
2ada443c18	2025-10-05	Frank Martinez	refactor		0	0	open	5		Clean unused imports in .pyi files	App/Body.pyi Gui/ViewProvider.pyi
1cf57d6e11	2025-10-07	Frank Martinez	noise		0	0	open	3		[bindings] Format with yapf (precommit will reformat)	App/Body.pyi App/Feature.pyi Gui/ViewProvider.pyi
93e4858b01	2025-10-10	Frank Martinez	?		0	0	open	5		[bindings] remove redundant signatures. batch2	App/Body.pyi Gui/ViewProvider.pyi
3561d25c2d	2025-10-18	Frank Martinez	noise		0	0	open	6		[License] Fix pyi license headers.	App/Body.pyi App/Feature.pyi Gui/ViewProvider.pyi
5e0dd60ee5	2025-11-11	pre-commit-ci[bot]	noise		0	0	open	3		[pre-commit.ci] auto fixes from pre-commit.com hooks	App/Body.pyi App/Feature.pyi Gui/ViewProvider.pyi
45866b5f41	2025-11-18	Roy-043	?		0	0	open	2		PartDesign: Update TaskFeaturePick.cpp text (Title Case mod)	Gui/TaskFeaturePick.cpp
5d387ae014	2025-11-10	captain0xff	fix		0	0	open	62	have (Fork's setGizmoPositions reads Reversed (TaskRevolutionParameters.cpp:120-177))	PartDesign: fix the interactive controls for revolution/groove	Gui/TaskRevolutionParameters.cpp Gui/TaskRevolutionParameters.h
1e30362dd4	2025-11-20	Syres916	fix		0	0	open	9	n/a (No fromLatin1 on names in the fork's panel)	[PartDesign] Fix string encoding for document name and face reference	Gui/TaskSketchBasedParameters.cpp
78bb40c419	2025-11-20	pre-commit-ci[bot]	noise		0	1	have(rev)	1		[pre-commit.ci] auto fixes from pre-commit.com hooks	Gui/TaskSketchBasedParameters.cpp
1555f65075	2025-11-23	Kacper Donat	refactor		0	0	open	55		PartDesign: Simplify FeatureBoolean	App/FeatureBoolean.cpp App/FeatureBoolean.h Gui/Command.cpp
527b2de560	2025-11-23	Kacper Donat	?		0	0	open	2		PartDesign: Bake in geometry transform after boolean	App/FeatureBoolean.cpp
0fc96a1a6f	2025-11-13	chris	refactor		0	0	open	10		part design: reimp feature to move datum objects using modal / dialogue box from right click menu in model tab	Gui/CommandBody.cpp
88543612e4	2025-11-23	Kacper Donat	?		0	0	open	8		PartDesign: Use true tool positions for boolean preview	App/FeatureBoolean.cpp Gui/ViewProviderBoolean.cpp
5382ca4bbb	2025-11-26	Chris	fix		0	0	open	20	declined (Exceptions out of execute already caught)	PartDesign: Use c++ exception to prevent crash (#25671)	App/FeatureFillet.cpp
5ae67ee2f9	2025-11-28	PaddleStroke	?		0	0	open	6		PartDesign: Polar pattern: Accept negative angles (#25621)	App/FeaturePolarPattern.cpp
a371231aea	2025-12-01	Captain	fix	gizmo	0	0	open	45	adapted 4394ef2827	PartDesign: fix symmetric mode of draggers in revolution/groove (#25656)	Gui/TaskRevolutionParameters.cpp Gui/TaskRevolutionParameters.h
67948d60a2	2025-12-08	Chris Hennes	noise		0	0	open	19		PD: Add deprecation warning if Midplane is set	App/FeatureExtrude.cpp App/FeatureExtrude.h
c10f5d74d3	2025-12-06	Kacper Donat	?		0	0	open	8		PartDesign: Recompute preview after forced recompute	Gui/TaskFeatureParameters.cpp
f92c8e126c	2025-12-05	Alfredo Monclus	noise		0	0	open	22		PardDesign: fix hole task thread combos not translating	Gui/TaskHoleParameters.cpp
5ba7f207ab	2025-12-08	Chris Hennes	fix		0	0	open	2	taken c872a2d457	PD: Correct is-datum-in-body check	Gui/SketchWorkflow.cpp
3208b6de5f	2025-12-10	Chris Hennes	?		0	0	open	12		PD: Don't warn about Midplane on document load	App/FeatureExtrude.cpp
b7735044c4	2025-12-16	Saksham Malhotra	refactor		0	0	open	8		PartDesign: move AllowCompound to Base property group  (#26180)	App/Body.cpp
0ba75a7573	2025-12-16	Chris Hennes	noise		0	0	open	1		PartDesign: Compiler warning cleanup	Gui/TaskRevolutionParameters.cpp
4d712f44c2	2025-12-22	Kacper Donat	?		0	0	open	30		PartDesign: Chamfer - migrate Size and Size2 for older files (#26137)	App/FeatureChamfer.cpp App/FeatureChamfer.h
76bd68e672	2025-12-21	Chris Hennes	fix		0	0	open	9	adapted bb780f7d4d (first hunk; the others change nothing here)	PD: Fix missing silent mode check in GetTopoShapeVerifiedFace	App/FeatureSketchBased.cpp
6729540a78	2025-12-19	Alfredo Monclus	fix		0	0	open	4	deferred (only with cosmetic threads, 7a5dea9033)	PartDesign: fix thread depth not shown in taskpanel	Gui/TaskHoleParameters.cpp
d9e0fd6251	2025-12-19	Alfredo Monclus	fix		0	0	open	3	deferred (Upstream's reworked Hole panel (holeTypeChanged))	PartDesign: fix hole clearance not appearing in the taskpanel when switching type	Gui/TaskHoleParameters.cpp
452f9b2087	2025-12-22	Chris	feature		0	0	open	10		Part Design: Add sketch sub element names for refs in revolutions (#26227)	Gui/ReferenceSelection.cpp
46066e1cca	2025-12-15	chris	fix		0	0	open	4	declined (Workaround recomputing on panel open)	partdesign: pd: fix for issue #25794	Gui/TaskExtrudeParameters.cpp
